"Assembly ID","Base Catalog Number","Illumina Sample Filename","ONT Sample Filename"
"408fe3943e1b4f4d","BAA-2785","ILM3_2019BD01_BAA-2785DX.fastq.gz","ONG2_2019BY01_BAA-2785DX.fastq.gz"
"408f8f8ec1b949da","17745","ILM3_2018AA01_17745D-5.fastq.gz","ONG1_2019AL03_17745D-5.fastq.gz"
"408900600f5c4fe8","BAA-1715","ILM3_2019BY10_BAA-1715D-5.fastq.gz","ONG2_2019EB02_BAA-1715D-5.fastq.gz"
"40880f2207cb4682","10719","ILM3_2020CC05_10719.fastq.gz","ONG3_2020CB04_10719.fastq.gz"
"408543322ff14dd0","53598","ILM3_2020CT08_53598.fastq.gz","ONG3_2020DL06_53598.fastq.gz"
"403bac38c837401d","BAA-125","ILM3_2019BG07_BAA-125D-5.fastq.gz","ONG2_2019CH05_BAA-125D-5.fastq.gz"
"403626d4be5b46cf","824","ILM3_2019AG01_824D-5.fastq","ONG2_2019AO04_824D-5.fastq.gz"
"40332c229fa44e7c","53103","ILM3_2019BL06_53103DX.fastq.gz","ONG2_2019DK04_53103DX.fastq.gz"
"402c826e692f4dfb","13036","ILM3_2020BC07_13036.fastq.gz","ONG3_2020AL04_13036.fastq.gz"
"401af340bc9342e5","700868","ILN1_2021AB10_700868.fastq.gz","ONG3_2021AE01_700868.fastq.gz"
"3f72f2a70ead4f78","33292","ILM2_2019AB03_33292D-5.fastq.gz","ONG2_2019AU01_33292D-5.fastq.gz"
"3f6b16c61f754d9c","33591","ILM2_2020AS05_33591.fastq.gz","ONG3_2020CE02_33591.fastq.gz"
"3f682565aa1f4f04","BAA-2781","ILM3_2019BA02_BAA-2781DX.fastq.gz","ONG2_2019BU03_BAA-2781DX.fastq.gz"
"3f5896d06fbf42ad","9795","ILN1_2020AA15_9795.fastq.gz","ONG3_2020CX01_9795.fastq.gz"
"3f3617b17f9a4e09","43290","ILM3_2020CL12_43290.fastq.gz","ONG3_2020CM02_43290.fastq.gz"
"3f28f1b7bf524a3d","BAA-945","ILN1_2021AA07_BAA-945.fastq.gz","ONG3_2020DU05_BAA-945.fastq.gz"
"3f235b76e2ec4edd","13637","ILM3_2019AA08_13637D-5.fastq.gz","ONG2_2019BJ04_13637D-5.fastq.gz"
"3efcd5cd25a54a2e","9080","ILM3_2020AQ02_9080D-5.fastq.gz","ONG2_2020AG02_9080D-5.fastq.gz"
"3eea65811d434aea","10536","ILM3_2019BE02_10536DX.fastq.gz","ONG2_2019CJ01_10536DX.fastq.gz"
"3ee3b9ced72d46f7","49031","ILM3_2019CA02_49031D-5.fastq.gz","ONG2_2019DR03_49031D-5.fastq.gz"
"3ede73ad0ca94c7c","VR-1558","ILM3_2020BD02_VR-1558DQ.fastq.gz",""
"3ec9405b3ea44c3e","VR-1823","ILM3_2020CS04_VR-1823D.fastq.gz",""
"3e7de3298fd54406","15834","ILN1_2020AA16_15834.fastq.gz","ONG3_2020CW03_15834.fastq.gz"
"3e1f6fa4be334df6","6902","ILM3_2019AY07_6902D-5.fastq.gz","ONG2_2019AU04_6902D-5.fastq.gz"
"3dce37edfe554278","23715","ILM3_2019AY03_23715D-5.fastq.gz","ONG2_2019BF03_23715D-5.fastq.gz"
"3db844bb8fc24008","25745","ILM3_2019BR08_25745D-5.fastq.gz","ONG2_2019DB02_25745D-5.fastq.gz"
"3d8aac4754d44de2","13311","ILM3_2019AF03_13311D-5.fastq.gz","ONG2_2019AA04_13311D-5.fastq.gz"
"3d5b1f6a682c453a","29910","ILM3_2019CF02_29910D-5.fastq.gz","ONG2_2019DX03_29910D-5.fastq.gz"
"3d3fa92fa7ae4319","8482","ILM3_2019CH02_8482DX.fastq.gz","ONG2_2019EA02_8482DX.fastq.gz"
"3d38b7936a814c92","49130","ILM3_2020BM04_49130.fastq.gz","ONG3_2020AU05_49130.fastq.gz"
"3d1e94323e094ebc","BAA-694","ILM2_2018AF01_BAA-694.fastq.gz","ONG1_2018AN11_BAA-694.fastq.gz"
"3d04fac5c87a446a","BAA-1158","ILM3_2020AI01_BAA-1158D-5.fastq.gz","ONG2_2019EX04_BAA-1158D-5.fastq.gz"
"3ce9655531d946b2","15038","ILM3_2019BM09_15038D-5.fastq","ONG2_2019EB05_15038D-5.fastq.gz"
"3cde361108e54a17","56500","ILM3_2019CT03_56500D-5.fastq.gz","ONG2_2019FK03_56500D-5.fastq.gz"
"3c97f6be27954736","700930","ILM3_2019AJ01_700930D-5.fastq.gz","ONG2_2019AJ06_700930D-5.fastq.gz"
"3c9343b3e6094d06","33823","ILM2_2020AX11_33823.fastq.gz","ONG3_2020CR03_33823.fastq.gz"
